locationA,locationB,accessType,through_location
sarybulak,zaysan,lake,
sarygamysh_lake,vezir,lake,
sarykopa,sarykopa_lake,lake,
sarykopa,saryozen,land,
sarykopa,turgay,land,
sarykopa,ulkayak,land,
sarykopa_lake,saryozen,lake,
saryozen,siberia_tenteksor,land,
saryozen,zhaldama,river,
saskylakh,udya,land,
saskylakh,yunyung_khaya,river,
sasovo,staroyuryevo,land,
sasovo,zemetchino,land,
sasovo,zubova_polyana,land,
sassandra,sassandra_river_mouth,port,
sassari,thiesi,land,
sastmola,storkyro,land,
sasykkol,shoptikol,land,
sasykkol,siberia_tenteksor,river,
sasykkol,troitsk,land,
sasykkol,uyskoye,land,
sasykkol,zharkol,river,
sata_cape,shibushi_bay,sea,
sata_cape,soo,port,
satapo,tellico,land,
satapo,tsoyaha,land,
satara,singarh,land,
satgaon,tamluk,river,
sathyagala,satyamanagalam,land,
sathyagala,seringapatam,land,
sathyagala,ummatur,river,
satingpura,singgora,land,
satingpura,songkhla_coast,coastal,
satingpura,songkhla_lake,lake,
satingpura,ta_chee_cape,port,
satingpura,trang,land,
satoraljaujhely,szabolcs,river,
satoraljaujhely,varda,land,
satoraljaujhely,zemplin,land,
satsukhdin,tula_ark,land,
satsukhdin,unica,land,
satsukhdin,wahzhazhe,river,
satsukhdin,wakhakukdhin,land,
satyamanagalam,tiruppur,land,
satyamanagalam,ummatur,land,
saucunk,shenango,land,
saudakent,tamdy,land,
saukiog,scatacook,land,
saukiog,willimantic,land,
saulgau,sigmaringen,river,
saulgau,uberlingen,land,
saulgau,waldsee,land,
saumur,thouars,land,
saumur,tours,river,
saura,yadkin,river,
sausaya,waqrapukara,river,
sauzas,tangamanga,land,
sauzas,xiconaque,land,
savaii,taputapu_cape,coastal,
savalou,sokode,land,
savannakhet,that_phanom,river,
savannakhet,thuan_binh,river,
savar,shahjadpur,river,
saveh,tafresh,land,
savinka,zhanybek,land,
savinka,zolotari,land,
savoonga,sevuokuk_point,coastal,
savoonga,sivuqaq,land,
savran,zavallia,land,
savukoski,sodankyla,river,
savusavu_bay,taveuni,port,
savusavu_bay,vanua_balavu_atoll,coastal,
savusavu_bay,vanua_balavu_coast,sea,
savusavu_bay,vanua_levu,coastal,
savusavu_bay,vatu_i_ra_channel,sea,
sawai_bay,tobalai_strait,sea,
sawai_bay,waru_bay,sea,
sawata,west_sado,port,
sawawaktodo,winnemucca,land,
sawokli,tamathli,land,
sawran,sozak,land,
saxop_wan_pupako,yanaguana,land,
say,tanda,river,
sayda,usti_nad_labem,land,
sayda,zwickau,land,
saygatsky,votkings,land,
saygatsky,yanaul,land,
saygatsky,yelovo,land,
sayhat,tarout_bay,port,
saylan_cape,shuqra,port,
saylan_cape,zinjibar,port,
sayniabuli,vang_vieng,river,
sayula,tlamazolan,river,
sayula,tlayolan,land,
sayula,xacona,land,
sayun,shibam,land,
sayun,tarim,land,
sayylyk,ynakhsyt,river,
sazanbay,turgay,land,
sbiba,subaytila,land,
sbiba,thala,land,
sbikha,sebkhat_kelbia,lake,
sbikha,zaghouan,land,
scahentowanen,wallenpaupack,land,
scahentowanen,wappasening,river,
scantum_basin,squamscott,port,
scarborough,whitby,land,
scarborough,york,land,
scarcies,yawri_bay,coastal,
schaffhausen,stockach,land,
scheibbs,waidhofen,land,
scheldt_estuary,sint_niklaas,port,
scheldt_estuary,strait_of_dover,sea,
scheldt_estuary,thames,sea,
scheldt_estuary,veurne,port,
schinhandowi,torope,river,
schio,trento,land,
schio,verona,land,
schio,vicenza,land,
schleiden,st_vith,land,
schleiz,zwickau,land,
schleusingen,schmalkalden,land,
schongau,sonthofen,land,
schongau,weilheim,land,
schuylkill,shamokin,land,
schwabach,sulzbach,land,
schwabach,weissenburg,river,
schwaz,tolz,land,
schwaz,zell_am_ziller,land,
schweinfurt,wurzburg,land,
schweinitz,torgau,river,
schweinitz,wittenberg,river,
schwerin,wismar,land,
schwyz,toggenburg,land,
schwyz,zurich,land,
scone,strathearn,land,
scqescilni,snt_t_ulix,river,
scqescilni,stata_ketux,land,
scw_exmx,skitsetsen,river,
scw_exmx,spaxomin,land,
scw_exmx,st_at_imcets,river,
scw_exmx,st_uxwtews,land,
sea_of_japan1,sea_of_japan14,sea,
sea_of_japan1,sea_of_japan2,sea,
sea_of_japan1,shirashima_cape,sea,
sea_of_japan1,takayama_cape,sea,
sea_of_japan1,yongil_bay,sea,
sea_of_japan10,sea_of_japan11,sea,
sea_of_japan10,sea_of_japan2,sea,
sea_of_japan10,sea_of_japan7,sea,
sea_of_japan10,sea_of_japan9,sea,
sea_of_japan10,yongdae_cape,sea,
sea_of_japan11,sea_of_japan12,sea,
sea_of_japan11,sea_of_japan7,sea,
sea_of_japan11,sosura_cape,sea,
sea_of_japan12,sea_of_japan13,sea,
sea_of_japan12,sea_of_japan7,sea,
sea_of_japan12,sea_of_japan8,sea,
sea_of_japan13,sea_of_japan15,sea,
sea_of_japan13,sea_of_japan6,sea,
sea_of_japan13,sea_of_japan8,sea,
sea_of_japan14,sea_of_japan2,sea,
sea_of_japan14,sea_of_japan9,sea,
sea_of_japan14,ulleungdo,coastal,
sea_of_japan14,yongil_bay,sea,
sea_of_japan15,sea_of_japan16,sea,
sea_of_japan15,sea_of_japan6,sea,
sea_of_japan16,tartar_strait,sea,
sea_of_japan2,sea_of_japan3,sea,
sea_of_japan2,sea_of_japan4,sea,
sea_of_japan2,sea_of_japan7,sea,
sea_of_japan2,sea_of_japan9,sea,
sea_of_japan2,shirashima_cape,sea,
sea_of_japan3,sea_of_japan4,sea,
sea_of_japan3,shirashima_cape,sea,
sea_of_japan4,sea_of_japan5,sea,
sea_of_japan4,sea_of_japan7,sea,
sea_of_japan4,sea_of_japan8,sea,
sea_of_japan5,sea_of_japan6,sea,
sea_of_japan5,sea_of_japan8,sea,
sea_of_japan5,serida_cape,sea,
sea_of_japan5,west_sado,sea,
sea_of_japan6,sea_of_japan8,sea,
sea_of_japan6,tonoma_cape,sea,
sea_of_japan7,sea_of_japan8,sea,
sea_of_japan9,yanghung_bay,sea,
sea_of_japan9,yongdae_cape,sea,
seacal,toquegua,river,
seal_cape,st_francis_cape,sea,
sebakor_bay,wamonket_cape,sea,
sebakor_bay,waru_bay,sea,
sebech,vydritsa,river,
sebes,sibiu,land,
sebinkarahisar,siran,river,
sebinkarahisar,zara,land,
sebkhat_el_melah,zarzis,lake,
sebkhat_kelbia,sousse,lake,
sebuku,sesayap,land,
sebuku,tawau,land,
sebuku_strait,sigam,port,
sechelt,sliammon,land,
sechelt,squamish,land,
sechelt,tsala_ihmec,land,
sechenovo,sergach,river,
sechenovo,vasilsursk,river,
sedanka,tigil,land,
sedanka,voyampolka,land,
seddori,terralba,land,
seddori,villa_di_chiesa,land,
sededema,srednekolymsk,river,
sededema,urodan,river,
sededema,xatingnaax,land,
seeboosis,welamooktook,land,
seediq,squliq,land,
seediq,takitudu,land,
seediq,truku,land,
seekonk,woonsocket,land,
sefrou,tezerghe,river,
segah,sungai_lati,land,
segah,tanjung_palas,land,
segbana,sori,land,
segbana,tounouga,land,
segbana,yauri,land,
segbwema,yonibana,land,
segeberg,steinburg,land,
segeberg,stormarn,land,
segesd,siklos,land,
segesd,vaska,river,
segesd,virovitica,land,
seguedine,tenere,land,
seguela,touba,river,
segur,st_leonard,land,
segur,thiviers,land,
segur,tulle,land,
segur,turenne,land,
segura_de_la_sierra,ubeda,land,
segura_de_la_sierra,villapalacios,land,
seia,trancoso,land,
seia,viseu,land,
seine_bay,seven_sisters,sea,
seine_bay,solent,sea,
seine_bay,st_sauveur,coastal,
seine_bay,tancarville,port,
sejnane,tabarka,land,
sekadau,sepauk,river,
sekadau,sintang,river,
sekayam,tayan,land,
sekkosi,sesheke,land,
selanger,solatunum,land,
selanger,west_botnia,port,
selby,york,land,
selenge,sulkhari,river,
selenge,ulenkhe,land,
selenge,ust_barguzin,land,
seletyteniz,siletiteniz,lake,
seletyteniz,zhalauly,lake,
selfoss,skalholt,land,
selfoss,thingvellir,land,
selfoss,vestmanna_islands,coastal,
selimbau,silat,river,
selimbau,sintang,land,
selkehatchie,wimbee,river,
sellinkyla,semcojarvi,river,
sellinkyla,suojarvi,land,
selo_yartsevo,siberia_bor,river,
selo_yartsevo,sulomay,river,
selo_yartsevo,tis_reka,river,
selo_yartsevo,ust_ozernoye,land,
selwyn_strait,tamambo,port,
selwyn_strait,vanu_aroaroa,coastal,
semerlanga,sigli,land,
semidesyatnoye,voronezh,river,
semidesyatnoye,zemlyansk,land,
semikarakorsk,shakhty,river,
semikarakorsk,yundin,land,
semiostrov,svyatoy_nos,land,
semiostrov,svyatoy_nos_cape,port,
semur_en_auxois,tonnerre,land,
semyonov,varnavino,land,
semyonov,voskresenskoye,land,
senafe,yeha,land,
senafe,zula,land,
senapelan,siak,land,
sendai_bay,shioya_cape,sea,
sendai_bay,uda_mutsu,port,
sendamangalam,srirangam,river,
senderk,sirik,land,
senderk,strait_hormuz,port,
seneca,takspaslama,land,
seneca,umatilla,land,
seneca_lake,skaniatares,lake,
senegal_coast,senegal_river_mouth,sea,
senegal_coast,tivaouane,port,
senegal_river_mouth,tivaouane,coastal,
sengel,tecka,river,
sengkae,tinco,land,
senj,slunj,land,
senj,zadar_strait,coastal,
senja,senja_island,port,
senja_island,troms,port,
sennar,singa,river,
sennar,wad_madani,river,
sens,tonnerre,land,
sens,troyes,land,
sens,villemaur,land,
sentachan,ust_charky,river,
sentispac,tzapotzingo,river,
sentispac,xalisco,land,
seogyeong,seongcheon,river,
seogyeong,sunju,river,
seohara,shahabad_uttar_pradesh,river,
seohara,shishgarh,land,
seongcheon,suan,land,
seongcheon,sunju,river,
seongcheon,yangam,land,
seongju,seonsan,river,
seongju,taegu,land,
seongwi,tamna,land,
seongwi,west_jeju_sea,coastal,
seonju,sohan_bay,port,
seonju,uiju,land,
seonsan,taegu,river,
seonsan,uiseong,river,
seoroshi_cape,shana,coastal,
seoroshi_cape,shibetoro,coastal,
seosan,taean_peninsula,port,
sepauk,sintang,river,
sepinang,south_makassar_strait,coastal,
sepon,visnupura,land,
sept_iles_bay,uashat,coastal,
sequatchie,utsutigway,land,
sera,toyota,land,
seram_sea,south_buru_coast,sea,
seram_sea,taliabu,coastal,
serdobinskaya,turki,river,
serdobinskaya,yekaterinovka,land,
serebryanye_prudy,venyov,land,
sergach,spasskoye_lyskovo,land,
sergach,vasilsursk,river,
sergelyakh,suntar,land,
sergelyakh,tuoydakh,river,
sergiyevsk,staryi_amanak,land,
serida_cape,tagawa,port,
serida_cape,yuri,coastal,
serida_cape,yuza,port,
seringapatam,srigangapatna,river,
seringapatam,ummatur,river,
serkar,sharu,river,
sernur,ural_nema,river,
sernur,urzhum,river,
sernur,yaransk,land,
serpukhov,tarusa,land,
serro,tijuco,river,
serta,shukjung,land,
serta,trotsang,land,
seru,sheikh_hussein,river,
seru,worabe,land,
servia,siatista,land,
servia,veria,land,
serzhik,tangra_yumco,lake,
serzhik,xuru_lake,lake,
serzhik,zangdan,land,
sesayap,sesayap_delta,port,
sesayap,tarakan,river,
sesayap_delta,sungai_lati,coastal,
sesayap_delta,tanjung_palas,port,
sesayap_delta,tarakan,port,
sessekinika,wasakin,land,
sessekinika,winneway,land,
seta,tone,river,
seta,tsuga,land,
setana,shimamaki,land,
setana,yamakoshi,land,
settat,tegeget,land,
settat,thagia,land,
sette_coast,tassi_coast,sea,
settra_kru,tabou,land,
seuhubeogoi,tipatikka,land,
seuhubeogoi,unkagarit,land,
sevede,tjust,land,
sevede,vetlanda,land,
seven_sisters,shoreham,port,
seven_sisters,solent,sea,
seven_sisters,strait_of_dover,sea,
severin,stramba,land,
severin,strehaia,land,
severin,targu_jiu,land,
severin,visesav,river,
severn,swansea,port,
sevsk,trubchevsk,land,
sevsk,znobov,land,
sevuokuk_point,sivuqaq,port,
sexqeltqin,simpcw,land,
sexqeltqin,stil_qw,land,
sexqeltqin,stswecen_c,land,
sexqeltqin,xat_sull,land,
seychelles,seychelles_islands3,coastal,
seychelles_channel1,seychelles_channel2,sea,
seychelles_channel1,seychelles_high_sea5,sea,
seychelles_channel1,seychelles_high_sea6,sea,
seychelles_channel2,seychelles_high_sea6,sea,
seychelles_channel2,seychelles_high_sea7,sea,
seychelles_high_sea1,seychelles_high_sea2,sea,
seychelles_high_sea1,seychelles_high_sea7,sea,
seychelles_high_sea1,seychelles_islands3,sea,
seychelles_high_sea2,seychelles_high_sea3,sea,
seychelles_high_sea2,seychelles_islands3,sea,
seychelles_high_sea3,seychelles_high_sea4,sea,
seychelles_high_sea3,seychelles_islands3,sea,
seychelles_high_sea4,seychelles_high_sea5,sea,
seychelles_high_sea4,seychelles_high_sea6,sea,
seychelles_high_sea4,seychelles_islands3,sea,
seychelles_high_sea5,seychelles_high_sea6,sea,
seychelles_high_sea6,seychelles_high_sea7,sea,
seychelles_high_sea6,seychelles_islands3,sea,
seychelles_high_sea7,seychelles_islands3,sea,
seydisfjordur,vopnafjordur,land,
seyhli,usak,river,
seyitgazi,sultanonu,land,
seyitler,solkhat,land,
seyitler,syvash_lagoon,lake,
sguuxs,ts_il_kaz_koh,river,
sguuxs,wet_suwet_en,land,
sguuxs,witset,land,
sha_ia_nde,teyas,land,
sha_ia_nde,tonkawa,river,
sha_ia_nde,tu_sis_nde,land,
shaazan_khot,shaazan_tolgoi,land,
shaazan_khot,suriig,land,
shaazan_khot,ulaan,land,
shaazan_tolgoi,suriig,land,
shaazan_tolgoi,tevsh_uul,land,
shabalula,yazne,land,
shabash,sylgy_ytar,land,
shabogamo,shabogamo_lake,lake,
shabran,shirvan,land,
shacheng_harbour,yongjia,coastal,
shacheng_harbour,yueqing,coastal,
shacheng_harbour,yueqing_bay,sea,
shackamaxon,tetamekanch,river,
shackamaxon,tohickon,river,
shackamaxon,wawassan,land,
shackamaxon,wyomissing,land,
shad_kirman,stavropol,land,
shad_kirman,uspenskoye,land,
shad_kirman,yessentuq,land,
shadodkot,shikarpur,land,
shadodkot,sukkur,river,
shadrinsk,shchuchye,land,
shadrinsk,talitsa,land,
shadrinsk,tsaryovo_gorodishche,land,
shadrinsk,tugulym,land,
shaftesbury,trowbridge,land,
shaftesbury,wells,land,
shaftesbury,weymouth,land,
shagamu,shagamu_coast,port,
shagamu,washeo,land,
shagamu_coast,washeo,port,
shagan,zhaksy_karasay,land,
shagiz,shatyrlysay,land,
shagiz,tas_kichu,land,
shagiz,temir,land,
shagiz,uil,land,
shagou,tengdong,land,
shagou,tengxian,land,
shagou,weishan_lake,lake,
shagou,yizhou_tengzhou,land,
shahabad,sheopur,land,
shahabad,sipri,land,
shahabad_uttar_pradesh,shishgarh,land,
shaharpara,sylhet,river,
shahe,wuan,land,
shahe,xingtai,land,
shahe,yongnian,land,
shahe_bobai,shicheng,land,
shahpur,sillanwali,land,
shahr_meyan,yazdikhwast,land,
shahr_sabz,shusef,land,
shahrakht,yazduye,land,
shahrakht,zohan,land,
shahrestan_sofla,sirdan,land,
shahrestan_sofla,takestan,land,
shakhty,tana,river,
shaki,vartashen,river,
shakka,taweisha,river,
shakka,wau,river,
shakka,zankor,river,
shalakusha,tavrenga,land,
shalakusha,vaga,land,
shalatenan,usulutan,land,
shalkar_lake,terekti,lake,
shalkar_yega_kara,zhetykol,lake,
shalskii,vodlozero,land,
shamakhi,shirvan,land,
shambala,taita,land,
shambala,tanga,land,
shambala,usambara,river,
shambala,usangi,river,
shambala,vumba_kuu,land,
shambala,zigula,river,
shambe,sobat,river,
shamiram,sirdan,river,
shamiram,soltaniyeh,land,
shamiram,zanjan,land,
shana,shibetoro,land,
shandan,yongchang_ganzhou,land,
shandrin,vorontsovo,land,
shangaly,shenga_kurya,land,
shangaly,tarnogsky_gorodok,land,
shangaly,ust_kuloy,river,
shangaly,velsk,land,
shangcai,shangshui,land,
shangcai,suiping,land,
shangcai,xiping,river,
shangcai,yancheng_kaifeng,land,
shangcheng,zhugao,land,
shangdang,tunliu,land,
shangdang,xiangyuan,land,
shangdang,zhangzi,river,
shangdu,shuluun_khoboot_tsagaan,land,
shanggao,wanzai,river,
shanggao,xinchang_yifeng,river,
shanggao,xinyu,land,
shanggao,yichun,land,
shanghang,wuping,land,
shanghang,yongding_shanghang,river,
shanghe,yanci,land,
shanghe,yangxin,land,
shangjin,shanyang,land,
shangjin,xunyang,river,
shangjin,yunxi,river,
shangjing,yushu,land,
shanglin,wuyuan_nanning,land,
shanglin,xincheng_xincheng,land,
shangluo,shangnan,land,
shangluo,shangzhou,land,
shangluo,shanyang,land,
shangnan,shanyang,land,
shangnan,xichuan,land,
shangnan,yun,land,
shangnan,yunxi,land,
shangnan,zhuyang,land,
shangrao,yanshan_guangxin,river,
shangrao,yiyang_guangxin,land,
shangrao,yongfeng,river,
shangrao,yushan_guangxin,land,
shangshui,wanqiu,land,
shangshui,xihua,land,
shangshui,yancheng_kaifeng,river,
shangsi,xiaodong,land,
shangxi,shinan,river,
shangxi,shixi,river,
shangxi,xiushan,river,
shangxi,yongshun_yongshun,land,
shangxi,youyang,land,
shangyu,shaoxing,land,
shangyu,shengxian,land,
shangyu,yuyao,land,
shangyuan,wujiang_yingtian,river,
shangyuan,yangzi,river,
shangzhou,shanyang,land,
shanha,shichah,land,
shanha,sicangu,land,
shanha,waziblo,land,
shanjir,siba_circassia,river,
shanjir,susaco,land,
shannon_estuary,slea_head,sea,
shannon_estuary,tralee,port,
shansu,suiyang_guide,river,
shansu,yucheng_kaifeng,land,
shantar,shantarskiye_island,port,
shantar,southern_udskaya_bay,coastal,
shantarskiye_island,southern_udskaya_bay,sea,
shantsa,zagya,land,
shantsa,zangdan,land,
shanxian,yongning_shanzhou,land,
shanyang,yunxi,land,
shanyang,zhenan,land,
shanyang_huaian,xuyi,land,
shanyang_yingzhou,shanyin,land,
shanyang_yingzhou,shenwu,land,
shanyang_yingzhou,zhongling,land,
shanyin,yulin_datong,land,
shanyin,yunchuan,land,
shanyin,zhongling,land,
shaowu,shunchang,river,
shaowu,taining,land,
shaowu,xincheng_jianchang,land,
shaoxing,shengxian,land,
shaoxing,xiaoshan,land,
shaoxing,zhuji,land,
shaoyang,xinhua,river,
shaqrud,soghan,land,
shar,shemonayevskoye,river,
shar,takhir,land,
shar,zyryan,river,
sharanga,tonshayevo,land,
sharanga,uren,land,
sharda,udabhanda,land,
shardonem,verkola,river,
sharga_uul,sumtiin,land,
sharga_uul,tavan_tolgoi,land,
sharga_uul,uguumur,land,
sharga_uul,undurkhaan,land,
sharga_uul,zara_uul,land,
shargyn_gobi,shira_qulusun,land,
shargyn_gobi,tost_uul,land,
shargyn_gobi,tsogt,land,
shari,shibetsu,land,
sharjah,shinas,land,
shark_coast,tedei,port,
shark_coast,yinggarda,coastal,
sharka,sheikh_hussein,land,
sharuna,tahna,river,
shatili,tsontaroy_kala,land,
shatsk,ugrovesk,river,
shatur,vlasovo,land,
shatur,vokhna,land,
shatur,vysokoye,land,
shatyrlysay,temir,land,
shatyrlysay,ushkan,land,
shavgar,talas,land,
shavgar,tamdy,land,
shavgar,yangi,land,
shawanoe,spithota,land,
shawanoe,tombigby,land,
shawinigan,yamachiche,river,
shawmut,woonsocket,land,
shawnee,xualae,land,
shaxi,wujiang_bozhou,land,
shaxi,zizhou,land,
shaxian,shunchang,land,
shaxian,yongan_sha,river,
shaxian,youxi,land,
shayang,shipai,river,
shaykh_masud_cape,strait_hormuz,sea,
shaykh_masud_cape,tangeh_khoran_strait,sea,
shazhou,yangguan,land,
shcherbinovka,starominskaya,land,
shcherbinovka,taganrog_gulf,port,
shchuchya,shuryshkar,river,
shchuchya,vorkuta,land,
shchuchye_smolensk,velizh,land,
shchuchye_smolensk,verzhavsk,land,
sheaoak_coast,south_furneaux_group,sea,
sheaoak_coast,tyerrernotepanner,port,
shearwater_bay,spencer_bay,sea,
shearwater_bay,tsau,port,
shebeon,whitefish_point,coastal,
shee_t_ika,stephens_passage,coastal,
shee_t_ika,xunaa,land,
shee_t_ika,yakobi_coast,port,
shehong,xichong,land,
shehong,yanting,land,
shelek,shengeldy,river,
sheleksa,vaymuga,land,
sheleksa,yemetsk,land,
shemonayevskoye,takhir,river,
shemonayevskoye,volchikha,land,
shemonayevskoye,zmeinogorsk,land,
shenango,tionesta,river,
shendi,soba,land,
shenga_kurya,vaga,land,
shenga_kurya,zaostrovskoye,land,
shenge,sherbro_coast,port,
shenge,sherbro_island,river,
shenge,yawri_bay,coastal,
shenge,yonibana,river,
shengeldy,talkhir,river,
shengxian,xinchang,land,
shengxian,yuyao,land,
shengxian,zhuji,land,
shenqiu,xiangcheng,land,
shenqiu,xincai,land,
shenqiu,yingshui,land,
shenqiu,yingzhou,land,
shenshui,xiankang,land,
shenshui,xingzhong,land,
shenwu,wuzhou,land,
shenxian,tangyi,land,
shenxian,yanggu_yanzhou,land,
shenxian,yuancheng,land,
shenyang,tieling,river,
shenyang,wangping,land,
sheohar,simraungadh,river,
sheohar,sitamarhi,land,
sheopur,sipri,land,
sherbiv,skvyra,land,
sherbro_coast,sherbro_island,port,
sherbro_coast,yawri_bay,sea,
sherbro_island,yonibana,land,
sherda,zouar,land,
sherwan,udabhanda,river,
sheshatshiu,tikigaksuagusik,land,
shestakova,suturuoxa,river,
shestakova,tuyandina,river,
shetek,tchankasndata,land,
shetek,watonwan,river,
shethanei,tadoule,river,
shetland,sumburgh_head,port,
sheulec,tacshic,river,
shexian,suian,river,
shexian,taiping_ningguo,land,
