locationA,locationB,accessType
nanumanga,nui_coast_1,port
nanumea_atoll,nanumea_coast,port
nanumea_atoll,nui_coast_1,port
nanumea_atoll,nui_coast_2,port
nanumea_coast,nui_coast_1,sea
nanumea_coast,nui_coast_2,sea
nanumea_coast,tuvalu_high_sea_10,sea
nanumea_coast,tuvalu_high_sea_11,sea
nanumea_coast,tuvalu_high_sea_6,sea
nanumea_coast,tuvalu_high_sea_7,sea
nanuque,urucu,land
nanuque,vicosa,river
nanvaranak_lake,yukkhana,lake
nanwacinahaana,panenetah,land
nanwacinahaana,ponoeohe,land
nanwacinahaana,wahin_wakpa,land
nanwalek,ursus_cove,port
nanxi,yibin,river
nanyang,nanzhao,river
nanyang,qingtai,land
nanyang,rangxian,land
nanyang,tanghe,land
nanyang,xinye,river
nanyang,zhenping,land
nanyi_lake,xuancheng,lake
nanzatico,pamunkey,land
nanzatico,patawomeck,land
nanzatico,rappahannock,land
nanzatico,tegninateo,land
nanzewaspe,pasukhdin,river
nanzewaspe,wasetihoge,river
nanzhang,xiangyang,land
nanzhang,yicheng,land
nanzhao,neixiang,river
nanzhao,yaoshan,river
nanzhao,yiyang_songzhou,river
nanzhao,zhenping,land
nanzheng,qinlingshan4,land
naococane,nichicun,river
naococane,opiscoteo_hills,land
naococane,otish_mountains,river
naococane,wahemen,river
naogaon,rampur_boalla,river
naoiri,nishiusuki,land
naoiri,ooita,land
naoiri,oono_bungo,land
naomao,niuquanzi,land
naomao,shira_qulusun,land
naomao,zuun_garyn_gobi,land
napaktok,okak,river
napaktok,okak_bay,port
napaktok,torngat_mountains,river
napanee,skootamatta,land
napetipi,red_bay,river
napetipi,saint_agustin_bay,port
napinaica,quechula,river
napinaica,tenamitl,river
napinaica,tonala_chiapas,land
napinaica,tonala_coatzacoalco,land
napinaica,zanatepec,river
napinaica,zinacantan,land
napituca,uriutina,land
napituca,uzachile,land
napiu_jungle,timbiqui,land
naples,nola,land
naples,salerno,river
napo,napo_jungle,land
napo,siona,land
napo,solimoes_amazon_jungle,river
napo_jungle,quijos,land
napo_jungle,siona,land
napochi,sacchuma,river
napochi,taliepacana,river
napochi,tchoukafala,river
napuka_atoll,napuka_coast,port
napuka_coast,takume_coast,sea
nara,osaka,land
nara,takaichi,land
naraan_chilaun,noyon_uul,land
naraan_chilaun,otegu_qulan,land
naraan_chilaun,tost_uul,land
naraan_chilaun,zag_suujiyn_gobi,land
naracoopa_shore,peerapper,port
naracoopa_shore,port_philip,sea
naracoopa_shore,west_palawa,port
naraha,shineha,river
naraha,shioya_cape,port
naraha,tamura,land
naran,zavkhan,land
narangga,north_saint_vincent_gulf,port
narangga,north_spencer_gulf,port
narangga,south_saint_vincent_gulf,port
narangga,south_spencer_gulf,port
narat,nilka,river
narat,tian_shan5,land
narat,tian_shan6,land
narat,tokkuztara,river
narat,yulduz,land
narbonne,perpignan,river
narbonne,saint_pons,land
nardin,samalqan,land
nardin,shoqan,land
narena,niagassola,land
narena,tabou_m,river
narhat,rajgir,river
narhat,roh,river
narhata,ozero_oron,lake
narhata,telemba,land
narhata,ude_baikal,land
nari_nari,wemba_wemba,river
nari_nari,yakkajari,river
nari_nari,yitha_yitha,land
nariele,sekkosi,river
nariguala,nunura,river
nariguala,paita_bay,port
nariguala,sec_hura_bay,port
narindra_bay,sada,port
narino,tapaje,river
narino,tumaco,river
narino,tumaco_bay,port
narmashir,rigan,land
narmashir,zagros_mountains20,land
narnaul,rohtak,land
narni,orte,river
narni,rieti,land
narni,sabina,river
narni,spoleto,land
narni,todi,river
narodychi,ovruch,land
narodychi,stodolichi,land
narragansett_bay,nauset,port
narragansett_bay,patuxet,port
narragansett_bay,pawcatuck,port
narragansett_bay,seekonk,port
narroging,pinjarup,river
narroging,willman,river
narroging,yoberrore,land
narsipur,shravanabelagola,land
narsipur,srigangapatna,river
narva,rakvere,land
narva,toolse,river
narva,vasknarva,river
narwar,orchha,land
narwar,sipri,river
naryn,tian_shan11,land
naryn,tian_shan13,river
naryn,tian_shan2,river
nas,tingvalla,river
nas,vanern,lake
nasacauso,neoskweskau,river
nasaf,navidakh,land
nasaf,paikend,land
naser,sobat,river
naserpur,sonda,river
nashua,naumkeag,river
nashua,squamscott,land
nashua,weshacum,land
nashwaak,oromocto,river
nashwaak,pokiok,river
nashwaak,seeboosis,land
nashwaak,welamooktook,land
nasik,sinnar,river
nasik,western_ghats_bombay,river
nasiriyah,numaniyyah,land
nasiriyah,rusafa,land
nasiriyah,samawa,river
nasiriyah,suq_al_shuyukh,river
nasisalki,sastamala,lake
nasisalki,tavastehus,lake
nasoni,nisohone,river
nassau_river_mouth,pormpuraaw_shore,sea
nassau_river_mouth,yir_yoront,port
nastapoka,seal_lake,lake
nastapoka,ungava_peninsula,river
nastapoka,wiyashakimi,land
nasu,shioya,land
nasu,shirakawa,land
nasu,takano,land
nat_oot_en,nidabun,lake
nat_oot_en,skin_tyee,river
nat_oot_en,ts_il_kaz_koh,river
nat_tha_hi,xiriquitzio,land
nata,parita_gulf,port
nata,veragua_jungle,land
nataeosueti,rockies_mt,land
nataeosueti,turah,land
natages,nitahende,land
natages,tahuunde,land
natages,tcha_shka_ozhaye,land
natages,tseichi,land
natahende,nitahende,land
natahende,shiewhibak,land
natahende,tcha_shka_ozhaye,land
natahende,than_u_ge,land
natahende,tucumcari,land
natahende,tuf_shur_tia,land
natal,panyabungan,land
natal,pasaman,river
natal,sibolga,river
natal,tapanuli_bay,port
natal_bay,tugela_mouth,sea
natal_bay,umhlanga,port
natal_bay,umkomazi_mouth,sea
natalkai,tazin,land
natalkai,tethul,land
natalkai,tronka_chua,river
natanz,zagros_mountains14,land
natashquan,vieux_poste_point,port
natastan,neoskweskau,land
natastan,rupert_plateau,land
natastan,shipastouk,river
natchez,opelousa,river
natchez,tangipahoa,river
natchez,tensas,river
natigostec,vieux_poste_point,port
natinixwe,nongatl,land
natinixwe,oohl,land
natinixwe,tsnungwe,land
natori,sendai_bay,port
natori,uda_mutsu,river
natsitok,sloop_harbour_point,port
natsitok,uivvatok,river
natuak,ungava_peninsula,land
natuna_archipelago1,natuna_islands,port
natuna_archipelago1,riau_archipelago2,sea
natuna_archipelago1,south_china_sea1,sea
natuna_archipelago1,south_china_sea4,sea
natuna_archipelago1,south_china_sea6,sea
natuna_archipelago1,south_china_sea9,sea
natuna_archipelago1,subi_archipelago1,sea
natuna_islands,subi_archipelago1,port
nauhtlan,nauhtlan_coast,port
nauhtlan,quiahuiztlan,river
nauhtlan,tlapacoyan,land
nauhtlan_coast,papantla,port
nauhtlan_coast,quiahuiztlan,port
nauhtlan_coast,tuxpan_coast,sea
naumburg,weimar,land
naumburg,weissenfels,river
naumkeag,scantum_basin,port
naumkeag,shawmut,river
naumkeag,squamscott,river
naungyo,ngaputaw,land
naungyo,pathein,land
naupa_huen,norquinco,land
naupa_huen,vuriloche,river
naupahuasi,pumaruri,land
naupahuasi,tanranioc_mountains,land
naure,noguinet,land
naure,saleta,land
naure,siton,land
naure,ulapes,land
naurskaya,terek,river
naurskaya,terekli_mekteb,land
nauru,nauru_coast,port
nauru_coast,nauru_high_sea_1,sea
nauru_coast,nauru_high_sea_2,sea
nauru_coast,nauru_high_sea_3,sea
nauru_coast,nauru_high_sea_4,sea
nauru_coast,nauru_high_sea_5,sea
nauru_high_sea_1,nauru_high_sea_2,sea
nauru_high_sea_1,nauru_high_sea_5,sea
nauru_high_sea_1,ralik_high_sea_1,sea
nauru_high_sea_1,ralik_high_sea_2,sea
nauru_high_sea_1,tungaru_high_sea_9,sea
nauru_high_sea_2,nauru_high_sea_3,sea
nauru_high_sea_2,north_melanesian_sea,sea
nauru_high_sea_2,ralik_high_sea_1,sea
nauru_high_sea_3,nauru_high_sea_4,sea
nauru_high_sea_3,north_melanesian_sea,sea
nauru_high_sea_4,nauru_high_sea_5,sea
nauru_high_sea_4,north_melanesian_sea,sea
nauru_high_sea_4,pacific_polynesia_current15,sea
nauru_high_sea_5,pacific_polynesia_current15,sea
nauru_high_sea_5,tungaru_high_sea_12,sea
nauset,patuxet,river
nauset,pleasant_bay,port
navalucillos,puebla_de_montalban,land
navalucillos,puente_arzobispo,river
navalucillos,talavera_de_la_reina,land
navan,trim,land
navarino_forest,utumaala,river
navarino_forest,wakimaala,river
navassa_island,port_royal,sea
navchak,north_aulatsivik_island,port
navchak,okak_bay,port
navchak,torngat_mountains,river
navia_de_suarna,sarria,land
navia_de_suarna,villafranca_bierzo,land
navia_de_suarna,villalba,land
navisink,piscopeek,river
navisink,raritan_bay,port
navolok,shalakusha,land
navolok,sheleksa,river
navolok,vaga,land
navolok,yemetsk,land
navskov,stora_balt,port
nawa,safed,river
nawa,sea_galilee,lake
nawa,sidon,land
nawa,suwayda,land
nawagarh,tilda,river
nawah,qalat_ghilji,land
nawah,wazakhwa,land
nawah,zarghun_shahr,river
nawakot,ramgar,land
nawakot,thar_desert,land
nawu,smoky_bay,port
nawu,venus_bay,port
naxi,rongxian,land
naxi,yongning,land
naya_mountains,yauto,land
nayarit,sentispac,river
nayarit,tepecan,land
nayarit,tzapotzingo,river
nayarit_coast,north_aztatlan,sea
nayband,ravar_nayband_corridor,land
nayband_gulf,siraf,port
nayband_gulf,tarout_bay,sea
nayoro,terpeniya_bay,port
nazarovo,novosyolovo,river
nazarovo,uzhur,river
nazarovo,verkh_chebula,land
nazarovo,yemelyanovo,land
nazhi,pichan,land
nazilli,tavas,land
nazimovo,selo_yartsevo,river
nazimovo,siberian_wasteland_15,river
nazimovo,tis_reka,river
nazimovo,ust_ozernoye,river
nazimovo,yeniseysk,river
nazkot_en,saik_uz,land
nazkot_en,tl_etinqox_t_in,land
nazkot_en,yunesit_in,land
nazok_olya,qarahziaoddin,land
nazok_olya,siah_cheshmeh,land
nazran,novopavlovsk,river
nazran,targim,land
nazran,tatartup,land
nazym,siberian_wasteland_13,land
nazym,sukhorukova,river
nazym,un_zhallor,lake
nbengo,nsolu,land
nc_ktunaxa_ranges,yakyu_ki,river
ncando,waka_jungle,river
ncando,yumba,river
ncomi,ngume,river
ncomi,olenda,river
nd_badlands,neesihushaanu,land
ndar,rosso,river
ndar,senegal_river_mouth,port
ndar,tivaouane,river
ndawe_qoha,sha_ia_nde,land
ndawe_qoha,tchesha,land
ndawe_qoha,tonkawa,land
ndawe_qoha,tsel_tatli_dsha,land
ndawe_qoha,yanaguana,land
nde_nda_i,tih_go_tel,river
nde_nda_i,tsoka_ne_nde,land
ndele,ouaka,land
ndele,salamat,river
ndele,sarh,river
ndembo,pende_kongo,land
ndembo,pove,land
ndiaganiao,portudal,land
ndiaganiao,tivaouane,land
ndom,propinsi_coast,port
ndom,pulau_witau_island,port
ndom,riantana,river
ndom,salah_point,port
ndongo_coast,nyanga,port
ndongo_coast,sette_coast,sea
ndorwa,pere,river
ndorwa,western_rift_mountains,river
ndrumbea,new_caledonia_barrier_reef_1,land
ndrumbea,numee,land
nduga,pere,land
nduga,western_rift_mountains,river
nduga_jungle,sempan,river
ndwandwe,ngwane,land
ndwandwe,st_lucia_cape,port
ndwandwe,tugela_mouth,port
ndwandwe,umgungundlovu,river
ndyuka,paramaribo,river
ndyuka,paramaribo_mouth,port
ne_ktunaxa_ranges,se_ktunaxa_ranges,land
ne_ktunaxa_ranges,shunda,river
ne_ktunaxa_ranges,ya_kti_ki,land
ne_ktunaxa_ranges,yakyu_ki,river
ne_miskua,nepahalla,land
ne_miskua,wiskapella,land
ne_shuta,ninescah,land
ne_shuta,panenetah,river
ne_shuta,quivira,river
neath,severn,port
neath,swansea,river
nebesek,wolinak,river
nebolchi,pikalyovo,land
nebolchi,tikhvin,land
nebolchi,troshovo,land
nebraska,nemaha,land
nebraska,ni_haunchi_to,river
nebraska,omaha,river
nechakot_en,nee_tahi_buhn,river
nechakot_en,ulkatchot_en,river
nechakot_en,wet_suwet_en,river
nechi,noris,river
nechi,norosi,river
nechi,simiti,land
nechi,yolombo,river
necocli,paramillo_jungle,land
necocli,upper_sinu,river
necocli,zenues,land
necoes,waccamaw,river
necoes,woccon,land
nedong,samye,river
nedong,tragor,land
nedong,trigu,river
nedroma,oujda,land
nedroma,ras_kebdana,river
nee_tahi_buhn,nidabun,lake
nee_tahi_buhn,skin_tyee,river
nee_tahi_buhn,wet_suwet_en,river
neebing,saganaga,river
neebing,thunder_bay,port
neebing,wissakode,river
neemannee,rainy_lake,lake
neemannee,vermillion_lake,lake
neenowuxoote_i,nih_iitkotousi_l,land
neenowuxoote_i,niineniiniicie,land
neenowuxoote_i,wasin_wakpa,land
nefta,tozeur,river
nefta,tozeur_ghadames_corridor,land
nefta,west_grand_erg_oriental1,land
nefta,west_grand_erg_oriental2,land
negar,zagros_mountains18,land
negar,zagros_mountains19,land
negombo,salavata,river
negombo,sitavaka,land
negoot,nepisiguit,land
negoot,restigouche,land
negoot,siegas,river
negoot,welamooktook,land
negra_point,paraiba,port
negra_point,pititinga_coast,sea
negra_point,potiguara,port
negra_point,western_atlantic_high_sea32,sea
negril_point,oristan,port
negro_amazon_jungle,orocue,river
negro_amazon_jungle,parepona,river
negro_amazon_jungle,solimoes_amazon_jungle,river
negro_amazon_jungle,tumeremo,river
negro_amazon_jungle,waiwai,river
negroponte,petalion_gulf,port
negroponte,thebes,river
neguac,tracadie,river
nehantuck,quinnipiac,river
nehantuck,saukiog,river
nehantuck,siccanemos,river
nehantuck,willimantic,land
nehbandan,shusef,land
nehbandan,zabol,land
nehru,selemde,land
nehru,tul_kichan,land
nehuen_mulfun,tres_puntas_cape,port
nei,niikawa,river
nei,tonami,land
nei,toyama_bay,port
nei,yoshiki,land
neihuang,puyang,land
neihuang,qingfeng,river
neihuang,tangyin,river
neihuang,weixian,river
neihuang,xunxian,river
neijiang,rongchang,land
neijiang,weiyuan_jiading,land
neijiang,zixian,river
neiqiu,renxian,land
neiqiu,xingtai,land
neiqiu,zanhuang,land
neixiang,rangxian,land
neixiang,shunyang,land
neixiang,xichuan,land
neixiang,xixia,river
neixiang,zhenping,land
nejanilini_uplands,nueltin,land
nejanilini_uplands,nunalla,land
nejanilini_uplands,shethanei,land
nejanilini_uplands,tadoule,land
nejanilini_uplands,tatinnai,land
nejanilini_uplands,tha_anne,land
nejanilini_uplands,thaolintoa,land
nekhel,northern_sinai_desert1,land
nekhel,northern_sinai_desert2,land
nekhel,sinai_desert,land
nekhel,warrada,land
nekloch,nevel,land
nekloch,polotsk,land
nekloch,rasony,land
nekloch,velikiye_luki,land
nekloch,vydritsa,river
nekokiaw,nicoya_gulf,port
nekokiaw,orosi,river
nekokiaw,papagayo_bay,port
neksikan,orotuk,land
nel_kan,okam_range,river
nel_kan,tsipanda,river
nelemney,omchikan_range,river
nelemney,ugolney,land
nelemney,utaya,river
nelemney,ziryanka,river
nelgese,sentachan,river
nelgese,siberian_hills_3,river
nelgese,siberian_hills_4,land
nellore,penchalakona_hills,river
nellore,udayagiri,river
nelson_strait,paine,port
nelson_strait,paine_forest,port
nelson_strait,ramirez_island,sea
neluki,neriungri,river
neluki,nimnyr,river
neluki,tommot,river
nema,timbedra,land
nema,walata,land
nemag,nipissing,river
nemag,wanapitei,river
nemag,wemitigoj,river
nemaha,ni_haunchi_to,river
nemaha,nishnabotna,river
nemaha,nodaway,river
nemaha,omaha,river
nemaha,shuntaneshnanga,river
nemasca,nistam,land
nemasca,rupert_plateau,land
nembe,new_calabar,river
nembe,warri,river
nembudziya,rimuka,land
nemby,tacshic,river
nemecky_brod,pernstejn,land
nemegosenda,nemegosenda_uplands,river
nemegosenda,otapingshewee,land
nemegosenda,tionaga,land
nemegosenda_uplands,penokean_hills,river
nemegosenda_uplands,pogamasing,land
nemegosenda_uplands,tionaga,river
nemeri,ougen,land
nemeri,xunhe,land
nemeri,yilaha,land
nemkuchen,selennyakh,land
nemkuchen,siberian_hills_6,river
nemours,nogent_sur_seine,river
nemours,sens,land
nemours,vitry_aux_loges,land
nemptu,simmi,land
nemptu,uninka,land
nemptu,xunka,land
nemuro,nemuro_bay,port
nemuro,notsuke,river
nemuro,ochiishi_cape,port
nemuro_bay,notoro_cape,sea
nemuro_bay,notsuke,port
nemuro_bay,ochiishi_cape,sea
nemuro_bay,shibetsu,port
nenagh,roscrea,land
nenana,tanana_forest,river
nendo,nendo_coast,port
nendo,reef_atoll,river
nendo,vanikoro_coast,port
nendo_coast,obelisk_coast,sea
nendo_coast,reef_atoll,port
nendo_coast,tehaolei_high_sea_2,sea
nendo_coast,temotu_high_sea_2,sea
nendo_coast,vanikoro_coast,sea
nenets,ob,river
nenets,pustozersk,river
nenets,shchuchya,land
nenets,usa_reka,land
nenets,vorkuta,river
nenets,west_siberian_forests,river
nenets,yamal,river
nengone,santal_bay,port
nengone,tiga_island,port
nenlhet,yalve_sanga,land
nentego,patapsco,river
nentego,patuxent,river
nentego,potapoco,river
nentego,upper_chesapeake_bay,port
nenying,phari,land
nenying,ralung,land
neopatras,pindus_mountains11,land
neopatras,pindus_mountains12,land
neopatras,zetounion,land
neosho,utsehta,river
neosho,wasetihoge,river
neoskweskau,otish_mountains,river
nepahalla,pitahauerat,land
nepisiguit,pogomeg,river
nepisiguit,restigouche,river
nepisiguit,tracadie,river
nequecheri,sutiapan,river
nequecheri,xolotlan_lake,lake
nerekhta,rostov,land
nerekhta,sol_velikaya,river
nerekhta,yakovlevskoye_bolshoye,river
nerekhta,yaroslavl,river
neria_coast,paamiut_coast,sea
neria_coast,qaqortoq_coast,sea
neriungri,nimnyr,river
neriungri,zolotiinka,river
neryunda_uplands,reka_tuba,river
neryunda_uplands,sekili,river
nes,okladnikova_sloboda,river
nes,russian_wastelands_8,river
nes,vizhas,river
nesika_beach,shleter_cove,sea
nesika_beach,tututni,port
nesle,noyon,land
nesle,peronne,land
nesle,saint_quentin,land
nessoneick,occaneechi,river
nessoneick,saponi,river
nestaocano,ouasimesca,river
nestaocano,peribonka_hills,river
nestaocano,temiscamie,river
netcheck_cape,santianna_point,sea
netcheck_cape,southampton_island,port
netook,shunda,land
netook,waskasoo,land
neubrandenburg,prenzlau,land
neubrandenburg,strelitz,land
neubrandenburg,ueckermunde,land
neuburg_an_der_donau,oettingen,land
neuburg_an_der_donau,weissenburg,land
neuburg_an_der_donau,wertingen,river
neuchatel,ornans,land
neuchatel,pontarlier,land
neuchatel,yverdon_les_bains,river
neufchateau_des_vosges,toul,river
neufchateau_des_vosges,vaucouleurs,river
neufchateau_luxembourg,orchimont,land
neuhaus,ritzebuttel,river
neuhaus,stade,river
neumarkt,parsberg,land
neumarkt,schwabach,river
neumarkt,sulzbach,land
neumarkt,weissenburg,river
neuse,nooherooka,river
neuse,pamlico,river
neuse,pamlico_sound,port
neuss,solingen,river
neustadt,rothenburg,land
neustadt,schwabach,river
neustadt,uffenheim,land
neustadt_am_rubenberge,nienburg,river
neustadt_an_der_haardt,pirmasens,land
neustadt_an_der_haardt,speyer,river
neustadt_an_der_haardt,worms,river
neva,oreshek,river
neva,toksovo,land
neva,valkeasaari,river
nevada_range,orgiva,land
nevada_range,pinar,land
nevel,polotsk,land
nevel,usvyaty,river
nevel,velikiye_luki,river
nevel,zhizhets,land
nevers,sancoins,river
nevers,st_pierre_de_moutier,river
nevrokop,rhodope_mountains3,land
nevrokop,rhodope_mountains5,land
nevsehir,sariyahsi,river
nevsehir,urgup,river
new_caledonia_barrier_reef_1,numee,land
new_caledonia_barrier_reef_1,paici,river
new_caledonia_barrier_reef_1,porwi_bay,port
new_caledonia_barrier_reef_1,poudioue_coast,port
new_caledonia_barrier_reef_1,santal_bay,port
new_caledonia_barrier_reef_1,tiga_island,port
new_caledonia_barrier_reef_1,tiri,river
new_caledonia_barrier_reef_1,xaracuu,land
new_caledonia_barrier_reef_2,nyelayu,river
new_caledonia_barrier_reef_2,paici,river
new_caledonia_barrier_reef_2,petrie_coast,port
new_caledonia_barrier_reef_2,porwi_bay,port
